id,bedrooms,bathrooms,accommodates,beds,minimum_nights,instant_bookable,hot_tub,pool,sauna,gym,ac,ev_charger,free_parking,waterfront,fire_pit,bbq,patio,workspace,sound_system,pets_allowed,txt_luxury,txt_renovated,txt_modern,txt_views,txt_charm,txt_private,txt_walkable,square_feet_known,square_feet,year_built_known,year_built,rc_proptype_Apartment,rc_proptype_Condo,rc_proptype_Land,rc_proptype_Manufactured,rc_proptype_Multi-Family,rc_proptype_Single Family,rc_proptype_Townhouse,rc_proptype_unknown,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_grouped_apartment_condo,property_type_grouped_entire_home,property_type_grouped_other,property_type_grouped_private_room,revenue_label
609923958765092547,3.0,2.5,6,3.0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,61455.0
610265461685785634,1.0,1.0,2,1.0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,1260.0
610560281626401230,5.0,2.5,9,6.0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,2225.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,24192.0
612905174746830489,2.0,1.5,4,2.0,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1152.0,1,2021.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,6534.0
613153352121668654,4.0,2.0,8,4.0,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,2026.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,9024.0
613700249253498876,3.0,2.0,8,4.0,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2072.0,1,1940.0,0,0,0,0,1,0,0,0,True,False,False,False,True,False,False,2736.0
616888515375292290,2.0,1.0,4,2.0,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,912.0,1,1968.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,17640.0
617493282921278807,1.0,1.0,2,1.0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,2616.0
617915321080119810,3.0,2.0,6,3.0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1696.0,1,1994.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,6426.0
618110235047093838,2.0,1.0,3,2.0,5,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1120.0,1,1910.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,1000.0
618615434156747025,1.0,1.0,4,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,1728.0
618631910523278073,2.0,1.0,4,2.0,2,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,880.0,1,1935.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,6258.0
618717801158457582,1.0,1.0,2,1.0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,2760.0
619483022361673632,4.0,4.0,14,4.0,3,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1902.0,1,1990.0,0,0,0,0,1,0,0,0,True,False,False,False,True,False,False,12600.0
620074697630345326,3.0,2.0,6,3.0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,31710.0
623020462208497897,8.0,5.0,16,11.0,2,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1211.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,52440.0
623153656813826582,5.0,4.5,10,8.0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,5614.0,1,1994.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,16128.0
624853195725555494,3.0,2.5,8,4.0,2,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,5628.0
625358586777386062,2.0,2.0,4,2.0,30,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1005.0,1,1923.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,62985.0
626335247692205325,1.0,1.0,2,1.0,2,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,506.0,1,1973.0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,906.0
626718578774555759,1.0,1.0,2,1.0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,1476.0
628105532636221295,3.0,1.0,6,3.0,2,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,3348.0
628106526015180657,2.0,2.0,6,2.0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1104.0,1,1964.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,30600.0
628325548200165472,3.0,2.0,6,4.0,2,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1362.0,1,1944.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,19920.0
628461064690284940,6.0,4.0,16,11.0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,3957.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,63492.0
629657604334214852,2.0,1.0,4,2.0,30,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,9480.0
630472961938618312,1.0,1.0,2,1.0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,8208.0
630553964450826956,1.0,1.0,2,1.0,28,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,6496.0
630897587250262308,1.0,1.0,3,2.0,3,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,1248.0
630971916235713858,1.0,1.0,2,1.0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,1,0,True,False,False,False,True,False,False,7470.0
631066632238704724,1.0,1.0,2,1.0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,4392.0
631761067050806095,2.0,2.5,4,2.0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1005.0,1,1923.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,4662.0
632611045895676379,3.0,2.5,6,3.0,3,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1526.0,1,1998.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,17136.0
632739314530565782,1.0,1.0,4,2.0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1014.0,1,2008.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,30345.0
633160111807551765,3.0,3.0,8,5.0,2,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1440.0,1,1999.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,68688.0
633454855694759366,2.0,1.0,4,2.0,2,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,46566.0
633473670831270678,1.0,1.0,2,1.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,16464.0
635479299986877171,3.0,4.0,14,7.0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,6984.0
636940096232169939,3.0,2.0,8,4.0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1180.0,1,2018.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,33660.0
637143277389380178,3.0,2.0,6,3.0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1348.0,1,2015.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,2808.0
637672772568626171,1.0,1.0,3,3.0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,538.0,1,1931.0,0,0,0,0,1,0,0,0,True,False,False,False,True,False,False,3000.0
637846714210146834,1.0,1.5,2,1.0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,3150.0
638599565124490140,2.0,2.0,6,3.0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,625.0,1,1970.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,15750.0
640420687296388472,1.0,1.0,2,1.0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,12138.0
640473347103600209,4.0,2.0,8,5.0,2,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2026.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,3384.0
641187095838712026,6.0,3.5,10,7.0,3,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,3957.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,4872.0
641225233588116677,1.0,1.0,2,1.0,2,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1035.0,1,2020.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,1200.0
641408235896240100,2.0,1.0,5,3.0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1014.0,1,1923.0,0,0,0,1,0,0,0,0,True,False,False,False,True,False,False,7560.0
642220518382224454,2.0,2.0,5,2.0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1292.0,1,1962.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,12882.0
642676199912839483,1.0,1.0,2,1.0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,572.0,1,2017.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,57120.0
644989202418449713,1.0,1.0,3,1.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,19125.0
645082046833169782,2.0,1.0,5,3.0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,8316.0
646209186010299913,1.0,1.0,2,1.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,5136.0
647499312875397788,0.0,1.0,2,1.0,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,815.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,2490.0
648391789873513026,1.0,1.0,4,2.0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,5238.0
648430620786268461,1.0,1.0,4,2.0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,2232.0
649159981874701169,2.0,1.0,4,2.0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,855.0,1,1935.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,726.0
649271498593305635,1.0,1.0,2,1.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1144.0,1,2018.0,0,0,0,1,0,0,0,0,True,False,False,False,False,True,False,780.0
649917979938769946,2.0,1.0,4,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,26208.0
651471825772202562,1.0,1.0,2,1.0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,6120.0
652311757396485871,3.0,2.0,6,3.0,2,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1359.0,1,2018.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,2508.0
655115155961969746,0.0,1.0,2,2.0,2,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,815.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,15096.0
657798166209952221,1.0,1.0,2,1.0,2,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,11952.0
658517258882985610,1.0,1.0,4,1.0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1036.0,1,1912.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,5172.0
658810197165556376,3.0,2.0,6,3.0,2,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,7260.0
659312654584073121,1.0,1.0,4,2.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,3180.0
660310339680082178,2.0,1.0,4,2.0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,1440.0
660829391095210143,0.0,1.0,2,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,815.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,10752.0
661017790664427303,2.0,1.0,4,2.0,28,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,14000.0
667421156770491567,1.0,1.0,2,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,4644.0
668081997613842660,2.0,1.0,4,2.0,2,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,58302.0
668106311195140820,4.0,3.0,12,7.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,2509.0,1,2018.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,28050.0
668951877642918112,3.0,2.0,8,4.0,2,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,8100.0
670215850701672135,1.0,1.0,4,2.0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1036.0,1,1912.0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,True,37422.0
670243348550349110,3.0,1.0,5,3.0,30,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,11520.0
671623902125220796,1.0,1.0,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,31110.0
673618382327247833,2.0,1.0,4,2.0,2,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,900.0,1,1959.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,3300.0
674052062759182602,3.0,3.0,8,3.0,2,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,924.0,1,1968.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,46665.0
674758651803723764,3.0,2.0,6,5.0,4,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,3152.0
675529968269080269,4.0,2.0,12,7.0,2,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,2026.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,6600.0
676759193993863114,1.0,1.0,2,0.0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,1872.0
676863018438068627,2.0,2.0,4,2.0,2,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,5040.0
677353796235788057,1.0,1.0,2,1.0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,11160.0
679809782098650720,4.0,3.0,12,7.0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,2338.0,1,2007.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,15708.0
683253387866026760,1.0,1.0,2,1.0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,2160.0
683419374652644627,1.0,1.0,2,1.0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,6840.0
685522508132856082,3.0,2.5,6,3.0,3,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1248.0,1,1962.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,11970.0
686055814693911306,1.0,1.0,2,1.0,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,650.0,1,1968.0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,False,9576.0
686088974677118082,1.0,1.0,4,3.0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,4860.0
689988576141953763,3.0,2.0,6,3.0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,21300.0
690077496342128940,1.0,1.0,2,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,17085.0
690726025566206999,3.0,2.5,6,4.0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,17622.0
692747310050859560,3.0,2.5,6,3.0,3,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,1896.0
693535146849398838,1.0,1.0,4,2.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,5250.0
695008307440529296,1.0,1.0,3,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,16524.0
696568972343201433,3.0,2.0,6,3.0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1125.0,1,1960.0,0,0,0,0,1,0,0,0,True,False,False,False,True,False,False,67200.0
699184242751473256,1.0,1.0,4,1.0,2,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,41418.0
699244524348422704,1.0,1.0,2,1.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,6600.0
700255410096550243,1.0,1.0,2,1.0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,30600.0
700859437931507959,3.0,2.0,10,6.0,2,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1770.0,1,1991.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,34272.0
702056774494336876,4.0,3.5,9,5.0,3,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2026.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,21600.0
702146320732345299,5.0,2.5,10,6.0,2,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,2720.0,1,2008.0,0,0,0,1,0,0,0,0,True,False,False,False,True,False,False,9720.0
704201021761597436,1.0,2.0,3,2.0,2,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,876.0
705350379570787090,2.0,1.0,4,2.0,30,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,944.0,0,1966.0,1,0,0,0,0,0,0,0,True,False,False,False,True,False,False,4980.0
705350435400572476,1.0,1.0,3,2.0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,815.0,0,1966.0,1,0,0,0,0,0,0,0,True,False,False,False,True,False,False,5940.0
705668629737875310,4.0,2.5,13,7.0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,2026.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,50400.0
706494156839410838,3.0,2.0,6,3.0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1591.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,31842.0
707033402952057157,1.0,1.0,4,2.0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,736.0,1,1952.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,29580.0
707283217949702436,4.0,2.5,8,4.0,3,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1600.0,1,1974.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,3696.0
708114013451316676,4.0,3.0,9,4.0,3,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2026.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,5424.0
710094782457879072,4.0,2.0,8,7.0,2,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,2026.5,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,64320.0
712349930202774204,2.0,1.0,4,2.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,9888.0
714523729471504500,1.0,1.0,2,1.0,2,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,2064.0
714670482096384597,3.0,2.0,8,4.0,2,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1560.0,1,1953.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,20094.0
715114759668615418,1.0,1.0,2,1.0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,800.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,4320.0
715845302265452266,2.0,1.0,4,3.0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,3924.0
715852949809222793,3.0,1.0,6,5.0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1440.0,1,1991.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,10896.0
716596573978630523,2.0,1.0,4,2.0,2,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1120.0,0,1966.0,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,1248.0
